wardcode,wardname,lganame,statename,year,month,ACLED_BRD_state,ACLED_BRD_nonstate,ACLED_BRD_total
70708,Gujba,Gujba,Yobe,2023,12,4.0,2.0,6.0
70708,Gujba,Gujba,Yobe,2024,1,5.0,3.0,8.0
70708,Gujba,Gujba,Yobe,2024,2,0.0,4.0,4.0
70708,Gujba,Gujba,Yobe,2024,3,1.0,0.0,1.0
70708,Gujba,Gujba,Yobe,2024,7,0.0,1.0,1.0
70708,Gujba,Gujba,Yobe,2024,8,2.0,0.0,2.0
70708,Gujba,Gujba,Yobe,2024,9,4.0,0.0,4.0
70708,Gujba,Gujba,Yobe,2024,10,2.0,0.0,2.0
70708,Gujba,Gujba,Yobe,2024,11,0.0,1.0,1.0
70708,Gujba,Gujba,Yobe,2025,2,1.0,0.0,1.0
70708,Gujba,Gujba,Yobe,2025,3,0.0,1.0,1.0
70708,Gujba,Gujba,Yobe,2025,6,11.0,1.0,12.0
70708,Gujba,Gujba,Yobe,2025,7,4.0,0.0,4.0
70709,Mallumdunari,Gujba,Yobe,2023,4,3.0,0.0,3.0
70709,Mallumdunari,Gujba,Yobe,2023,5,10.0,0.0,10.0
70801,Bara,Gulani,Yobe,2010,10,1.0,0.0,1.0
70801,Bara,Gulani,Yobe,2014,8,0.0,2.0,2.0
70802,Tetteba,Gulani,Yobe,2013,3,1.0,0.0,1.0
70802,Tetteba,Gulani,Yobe,2016,3,2.0,0.0,2.0
70802,Tetteba,Gulani,Yobe,2016,4,0.0,11.0,11.0
70804,Bumsa,Gulani,Yobe,2023,9,0.0,1.0,1.0
70805,Dokshi,Gulani,Yobe,2017,10,3.0,0.0,3.0
70805,Dokshi,Gulani,Yobe,2023,4,2.0,0.0,2.0
70903,Girgir / Bayam,Jakusko,Yobe,2015,2,1.0,0.0,1.0
70903,Girgir / Bayam,Jakusko,Yobe,2017,12,25.0,0.0,25.0
70905,Jaba,Jakusko,Yobe,2025,1,0.0,1.0,1.0
70910,Jakusko,Jakusko,Yobe,2008,8,0.0,7.0,7.0
71001,Bilal Jawa,Karasuwa,Yobe,2021,3,1.0,0.0,1.0
71006,Jaji Maji,Karasuwa,Yobe,2022,8,1.0,0.0,1.0
71205,Nangere,Nangere,Yobe,2012,4,1.0,0.0,1.0
71205,Nangere,Nangere,Yobe,2012,10,0.0,15.0,15.0
71205,Nangere,Nangere,Yobe,2025,5,0.0,1.0,1.0
71309,Dumsai,Nguru,Yobe,2019,11,0.0,2.0,2.0
71403,Mamudo,Potiskum,Yobe,2013,7,0.0,30.0,30.0
71403,Mamudo,Potiskum,Yobe,2013,10,0.0,4.0,4.0
71406,Bolewa A,Potiskum,Yobe,2004,6,3.0,0.0,3.0
71406,Bolewa A,Potiskum,Yobe,2012,1,2.0,11.0,13.0
71406,Bolewa A,Potiskum,Yobe,2012,2,0.0,3.0,3.0
71406,Bolewa A,Potiskum,Yobe,2012,4,0.0,4.0,4.0
71406,Bolewa A,Potiskum,Yobe,2012,5,0.0,59.0,59.0
71406,Bolewa A,Potiskum,Yobe,2012,6,1.0,1.0,2.0
71406,Bolewa A,Potiskum,Yobe,2012,8,2.0,1.0,3.0
71406,Bolewa A,Potiskum,Yobe,2012,9,0.0,16.0,16.0
71406,Bolewa A,Potiskum,Yobe,2012,10,30.0,12.0,42.0
71406,Bolewa A,Potiskum,Yobe,2012,12,36.0,7.0,43.0
71406,Bolewa A,Potiskum,Yobe,2013,2,0.0,3.0,3.0
71406,Bolewa A,Potiskum,Yobe,2013,3,2.0,0.0,2.0
71406,Bolewa A,Potiskum,Yobe,2013,6,1.0,0.0,1.0
71406,Bolewa A,Potiskum,Yobe,2013,9,0.0,1.0,1.0
71406,Bolewa A,Potiskum,Yobe,2014,4,0.0,3.0,3.0
71406,Bolewa A,Potiskum,Yobe,2014,7,0.0,13.0,13.0
71406,Bolewa A,Potiskum,Yobe,2014,11,0.0,74.0,74.0
71406,Bolewa A,Potiskum,Yobe,2014,12,0.0,8.0,8.0
71406,Bolewa A,Potiskum,Yobe,2015,1,3.0,46.0,49.0
71406,Bolewa A,Potiskum,Yobe,2015,2,0.0,36.0,36.0
71406,Bolewa A,Potiskum,Yobe,2015,4,2.0,10.0,12.0
71406,Bolewa A,Potiskum,Yobe,2015,5,0.0,4.0,4.0
71406,Bolewa A,Potiskum,Yobe,2015,6,0.0,10.0,10.0
71406,Bolewa A,Potiskum,Yobe,2015,7,0.0,6.0,6.0
71406,Bolewa A,Potiskum,Yobe,2021,6,0.0,1.0,1.0
71406,Bolewa A,Potiskum,Yobe,2024,8,3.0,0.0,3.0
71406,Bolewa A,Potiskum,Yobe,2024,11,1.0,0.0,1.0
71501,Babbangida,Tarmuwa,Yobe,2024,9,4.0,0.0,4.0
71503,Biriri,Tarmuwa,Yobe,2013,4,7.0,0.0,7.0
71503,Biriri,Tarmuwa,Yobe,2016,1,10.0,1.0,11.0
71503,Biriri,Tarmuwa,Yobe,2020,2,0.0,3.0,3.0
71503,Biriri,Tarmuwa,Yobe,2020,10,7.0,0.0,7.0
71503,Biriri,Tarmuwa,Yobe,2021,9,2.0,0.0,2.0
71503,Biriri,Tarmuwa,Yobe,2023,10,3.0,0.0,3.0
71503,Biriri,Tarmuwa,Yobe,2024,8,0.0,1.0,1.0
71508,Mafa,Tarmuwa,Yobe,2024,7,0.0,12.0,12.0
71508,Mafa,Tarmuwa,Yobe,2024,8,0.0,1.0,1.0
71508,Mafa,Tarmuwa,Yobe,2024,9,0.0,34.0,34.0
71606,Mairari,Yunusari,Yobe,2003,12,1.0,0.0,1.0
71606,Mairari,Yunusari,Yobe,2004,1,2.0,2.0,4.0
71606,Mairari,Yunusari,Yobe,2015,4,0.0,21.0,21.0
71606,Mairari,Yunusari,Yobe,2020,3,10.0,0.0,10.0
71606,Mairari,Yunusari,Yobe,2021,1,0.0,2.0,2.0
71606,Mairari,Yunusari,Yobe,2021,3,3.0,0.0,3.0
71606,Mairari,Yunusari,Yobe,2021,4,4.0,0.0,4.0
71606,Mairari,Yunusari,Yobe,2021,5,13.0,2.0,15.0
71606,Mairari,Yunusari,Yobe,2021,9,9.0,0.0,9.0
71606,Mairari,Yunusari,Yobe,2024,1,0.0,1.0,1.0
71606,Mairari,Yunusari,Yobe,2024,2,2.0,0.0,2.0
71606,Mairari,Yunusari,Yobe,2024,6,0.0,1.0,1.0
71606,Mairari,Yunusari,Yobe,2025,1,0.0,2.0,2.0
71606,Mairari,Yunusari,Yobe,2025,5,2.0,0.0,2.0
71608,Yunusari,Yunusari,Yobe,2023,7,0.0,1.0,1.0
71701,Yusufari,Yusufari,Yobe,2014,12,10.0,0.0,10.0
71708,Kumaganam,Yusufari,Yobe,2017,12,10.0,0.0,10.0
80101,Barayar Zaki,Anka,Zamfara,2022,3,0.0,5.0,5.0
80102,Bagega,Anka,Zamfara,2018,8,15.0,0.0,15.0
80102,Bagega,Anka,Zamfara,2019,3,1.0,0.0,1.0
80102,Bagega,Anka,Zamfara,2019,4,3.0,0.0,3.0
80102,Bagega,Anka,Zamfara,2019,10,10.0,0.0,10.0
80102,Bagega,Anka,Zamfara,2020,3,30.0,0.0,30.0
80102,Bagega,Anka,Zamfara,2022,10,2.0,0.0,2.0
80102,Bagega,Anka,Zamfara,2023,1,21.0,0.0,21.0
80102,Bagega,Anka,Zamfara,2023,5,10.0,0.0,10.0
80102,Bagega,Anka,Zamfara,2023,10,0.0,3.0,3.0
80102,Bagega,Anka,Zamfara,2023,11,2.0,0.0,2.0
80102,Bagega,Anka,Zamfara,2024,4,2.0,0.0,2.0
80102,Bagega,Anka,Zamfara,2024,5,0.0,23.0,23.0
80102,Bagega,Anka,Zamfara,2024,8,0.0,10.0,10.0
80102,Bagega,Anka,Zamfara,2025,3,40.0,10.0,50.0
80102,Bagega,Anka,Zamfara,2025,7,0.0,2.0,2.0
80103,Dangaladima,Anka,Zamfara,2003,3,10.0,0.0,10.0
80103,Dangaladima,Anka,Zamfara,2013,5,0.0,1.0,1.0
80103,Dangaladima,Anka,Zamfara,2015,12,0.0,8.0,8.0
80103,Dangaladima,Anka,Zamfara,2018,3,0.0,63.0,63.0
80103,Dangaladima,Anka,Zamfara,2018,4,23.0,26.0,49.0
80103,Dangaladima,Anka,Zamfara,2018,6,0.0,23.0,23.0
80103,Dangaladima,Anka,Zamfara,2019,2,0.0,13.0,13.0
80103,Dangaladima,Anka,Zamfara,2019,10,20.0,0.0,20.0
80103,Dangaladima,Anka,Zamfara,2020,7,1.0,5.0,6.0
80103,Dangaladima,Anka,Zamfara,2021,3,0.0,5.0,5.0
80103,Dangaladima,Anka,Zamfara,2021,6,0.0,23.0,23.0
80103,Dangaladima,Anka,Zamfara,2021,11,0.0,9.0,9.0
80103,Dangaladima,Anka,Zamfara,2022,1,10.0,31.0,41.0
80103,Dangaladima,Anka,Zamfara,2022,3,0.0,7.0,7.0
80103,Dangaladima,Anka,Zamfara,2022,4,0.0,1.0,1.0
80103,Dangaladima,Anka,Zamfara,2022,10,0.0,1.0,1.0
80103,Dangaladima,Anka,Zamfara,2023,1,2.0,3.0,5.0
80103,Dangaladima,Anka,Zamfara,2023,4,4.0,0.0,4.0
80103,Dangaladima,Anka,Zamfara,2023,12,2.0,0.0,2.0
80103,Dangaladima,Anka,Zamfara,2024,5,0.0,49.0,49.0
80103,Dangaladima,Anka,Zamfara,2024,8,0.0,30.0,30.0
80103,Dangaladima,Anka,Zamfara,2024,9,1.0,0.0,1.0
80103,Dangaladima,Anka,Zamfara,2024,11,0.0,1.0,1.0
80103,Dangaladima,Anka,Zamfara,2024,12,2.0,0.0,2.0
80103,Dangaladima,Anka,Zamfara,2025,2,4.0,0.0,4.0
80104,Galadima,Anka,Zamfara,2022,2,0.0,18.0,18.0
80104,Galadima,Anka,Zamfara,2022,3,0.0,8.0,8.0
80106,Matseri,Anka,Zamfara,2020,11,0.0,1.0,1.0
80107,Sabon Birni,Anka,Zamfara,2018,8,15.0,0.0,15.0
80107,Sabon Birni,Anka,Zamfara,2019,7,10.0,0.0,10.0
80109,Wuya,Anka,Zamfara,2024,10,0.0,1.0,1.0
80109,Wuya,Anka,Zamfara,2025,5,0.0,2.0,2.0
80110,Yarsabaya,Anka,Zamfara,2024,5,0.0,5.0,5.0
80201,Bakura,Bakura,Zamfara,2019,10,39.0,0.0,39.0
80201,Bakura,Bakura,Zamfara,2020,8,1.0,0.0,1.0
80201,Bakura,Bakura,Zamfara,2021,6,9.0,0.0,9.0
80201,Bakura,Bakura,Zamfara,2021,8,1.0,0.0,1.0
80201,Bakura,Bakura,Zamfara,2022,2,0.0,5.0,5.0
80201,Bakura,Bakura,Zamfara,2022,4,10.0,1.0,11.0
80201,Bakura,Bakura,Zamfara,2022,5,0.0,40.0,40.0
80201,Bakura,Bakura,Zamfara,2022,6,2.0,0.0,2.0
80201,Bakura,Bakura,Zamfara,2023,6,5.0,0.0,5.0
80201,Bakura,Bakura,Zamfara,2025,1,0.0,3.0,3.0
80201,Bakura,Bakura,Zamfara,2025,5,0.0,2.0,2.0
80202,Dankadu,Bakura,Zamfara,2023,12,4.0,1.0,5.0
80202,Dankadu,Bakura,Zamfara,2025,7,0.0,3.0,3.0
80204,Birnin Tudu,Bakura,Zamfara,2021,6,6.0,0.0,6.0
80204,Birnin Tudu,Bakura,Zamfara,2024,5,0.0,2.0,2.0
80205,Dakko,Bakura,Zamfara,2025,7,0.0,6.0,6.0
80206,Damri,Bakura,Zamfara,2019,10,19.0,0.0,19.0
80206,Damri,Bakura,Zamfara,2020,4,1.0,0.0,1.0
80206,Damri,Bakura,Zamfara,2020,8,2.0,0.0,2.0
80206,Damri,Bakura,Zamfara,2020,11,6.0,0.0,6.0
80206,Damri,Bakura,Zamfara,2021,4,7.0,0.0,7.0
80206,Damri,Bakura,Zamfara,2022,5,4.0,0.0,4.0
80206,Damri,Bakura,Zamfara,2023,4,5.0,0.0,5.0
80206,Damri,Bakura,Zamfara,2025,7,0.0,3.0,3.0
80208,Nasarawa,Bakura,Zamfara,2022,3,0.0,13.0,13.0
80209,Rini,Bakura,Zamfara,2021,4,8.0,0.0,8.0
80209,Rini,Bakura,Zamfara,2022,6,0.0,2.0,2.0
80209,Rini,Bakura,Zamfara,2023,5,1.0,0.0,1.0
80209,Rini,Bakura,Zamfara,2024,5,0.0,3.0,3.0
80210,Yargeda,Bakura,Zamfara,2022,3,0.0,4.0,4.0
80210,Yargeda,Bakura,Zamfara,2024,12,0.0,1.0,1.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2013,1,0.0,3.0,3.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2013,6,0.0,32.0,32.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2014,9,0.0,2.0,2.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2018,6,0.0,7.0,7.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2019,7,0.0,2.0,2.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2022,3,0.0,1.0,1.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2023,4,0.0,1.0,1.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2023,5,0.0,1.0,1.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2024,3,20.0,0.0,20.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2025,2,0.0,1.0,1.0
80301,Nasarawa Mailayi,Birnin Magaji-Kiyaw,Zamfara,2025,4,0.0,1.0,1.0
80304,Nassarawa Godel West,Birnin Magaji-Kiyaw,Zamfara,2024,2,0.0,7.0,7.0
80305,Gora,Birnin Magaji-Kiyaw,Zamfara,2018,6,0.0,1.0,1.0
80309,Madomawa West,Birnin Magaji-Kiyaw,Zamfara,2023,4,0.0,4.0,4.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2015,1,0.0,33.0,33.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2015,7,0.0,76.0,76.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2018,6,0.0,18.0,18.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2018,11,105.0,0.0,105.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2018,12,0.0,9.0,9.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2019,2,4.0,0.0,4.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2019,5,0.0,7.0,7.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2020,3,0.0,3.0,3.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2020,5,34.0,0.0,34.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2021,12,2.0,0.0,2.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2022,1,20.0,0.0,20.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2022,9,40.0,0.0,40.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2023,3,0.0,5.0,5.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2023,4,15.0,11.0,26.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2023,7,20.0,0.0,20.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2024,3,10.0,0.0,10.0
80310,Nassarawa Godel East,Birnin Magaji-Kiyaw,Zamfara,2024,4,10.0,3.0,13.0
80402,Bukkuyum,Bukkuyum,Zamfara,2013,5,0.0,1.0,1.0
80402,Bukkuyum,Bukkuyum,Zamfara,2019,2,0.0,22.0,22.0
80402,Bukkuyum,Bukkuyum,Zamfara,2019,3,3.0,20.0,23.0
80402,Bukkuyum,Bukkuyum,Zamfara,2020,8,1.0,0.0,1.0
80402,Bukkuyum,Bukkuyum,Zamfara,2021,6,0.0,27.0,27.0
80402,Bukkuyum,Bukkuyum,Zamfara,2022,1,0.0,30.0,30.0
80402,Bukkuyum,Bukkuyum,Zamfara,2022,3,18.0,16.0,34.0
80402,Bukkuyum,Bukkuyum,Zamfara,2022,4,18.0,0.0,18.0
80402,Bukkuyum,Bukkuyum,Zamfara,2022,5,0.0,15.0,15.0
80402,Bukkuyum,Bukkuyum,Zamfara,2022,6,82.0,2.0,84.0
80402,Bukkuyum,Bukkuyum,Zamfara,2022,9,0.0,11.0,11.0
80402,Bukkuyum,Bukkuyum,Zamfara,2022,10,0.0,26.0,26.0
80402,Bukkuyum,Bukkuyum,Zamfara,2022,11,210.0,0.0,210.0
80402,Bukkuyum,Bukkuyum,Zamfara,2022,12,0.0,6.0,6.0
80402,Bukkuyum,Bukkuyum,Zamfara,2023,2,20.0,0.0,20.0
80402,Bukkuyum,Bukkuyum,Zamfara,2023,6,0.0,3.0,3.0
80402,Bukkuyum,Bukkuyum,Zamfara,2023,8,11.0,0.0,11.0
80402,Bukkuyum,Bukkuyum,Zamfara,2023,9,3.0,0.0,3.0
80402,Bukkuyum,Bukkuyum,Zamfara,2024,2,1.0,0.0,1.0
80402,Bukkuyum,Bukkuyum,Zamfara,2024,7,0.0,3.0,3.0
80402,Bukkuyum,Bukkuyum,Zamfara,2024,12,0.0,3.0,3.0
80402,Bukkuyum,Bukkuyum,Zamfara,2025,1,0.0,7.0,7.0
80402,Bukkuyum,Bukkuyum,Zamfara,2025,3,0.0,12.0,12.0
80403,Gwashi,Bukkuyum,Zamfara,2022,1,10.0,0.0,10.0
80403,Gwashi,Bukkuyum,Zamfara,2022,10,0.0,1.0,1.0
80403,Gwashi,Bukkuyum,Zamfara,2023,7,2.0,2.0,4.0
80403,Gwashi,Bukkuyum,Zamfara,2024,12,0.0,5.0,5.0
80403,Gwashi,Bukkuyum,Zamfara,2025,1,11.0,0.0,11.0
80403,Gwashi,Bukkuyum,Zamfara,2025,3,0.0,12.0,12.0
80403,Gwashi,Bukkuyum,Zamfara,2025,5,0.0,2.0,2.0
80404,Kyaram,Bukkuyum,Zamfara,2021,8,0.0,8.0,8.0
80404,Kyaram,Bukkuyum,Zamfara,2022,4,5.0,0.0,5.0
80404,Kyaram,Bukkuyum,Zamfara,2022,5,7.0,0.0,7.0
80404,Kyaram,Bukkuyum,Zamfara,2022,9,0.0,1.0,1.0
80404,Kyaram,Bukkuyum,Zamfara,2023,6,3.0,0.0,3.0
80404,Kyaram,Bukkuyum,Zamfara,2023,7,0.0,2.0,2.0
80404,Kyaram,Bukkuyum,Zamfara,2024,8,1.0,0.0,1.0
80404,Kyaram,Bukkuyum,Zamfara,2024,10,0.0,1.0,1.0
80404,Kyaram,Bukkuyum,Zamfara,2024,11,0.0,1.0,1.0
80404,Kyaram,Bukkuyum,Zamfara,2025,2,0.0,2.0,2.0
80404,Kyaram,Bukkuyum,Zamfara,2025,4,20.0,0.0,20.0
80404,Kyaram,Bukkuyum,Zamfara,2025,6,0.0,1.0,1.0
80405,Masama,Bukkuyum,Zamfara,2022,4,0.0,4.0,4.0
80406,Nasarawa,Bukkuyum,Zamfara,2022,3,0.0,2.0,2.0
80406,Nasarawa,Bukkuyum,Zamfara,2022,5,6.0,0.0,6.0
80406,Nasarawa,Bukkuyum,Zamfara,2022,12,0.0,6.0,6.0
80406,Nasarawa,Bukkuyum,Zamfara,2023,6,1.0,0.0,1.0
80406,Nasarawa,Bukkuyum,Zamfara,2024,6,1.0,0.0,1.0
80406,Nasarawa,Bukkuyum,Zamfara,2025,1,0.0,2.0,2.0
80406,Nasarawa,Bukkuyum,Zamfara,2025,2,1.0,0.0,1.0
80408,Yashi,Bukkuyum,Zamfara,2023,10,0.0,1.0,1.0
80408,Yashi,Bukkuyum,Zamfara,2024,12,0.0,1.0,1.0
80410,Zauma,Bukkuyum,Zamfara,2025,6,0.0,3.0,3.0
80501,Bela Rawaiya,Bungudu,Zamfara,2014,9,0.0,2.0,2.0
80502,Bingi North,Bungudu,Zamfara,2020,3,2.0,0.0,2.0
80502,Bingi North,Bungudu,Zamfara,2021,1,0.0,13.0,13.0
80502,Bingi North,Bungudu,Zamfara,2021,6,5.0,0.0,5.0
80503,Bingi South,Bungudu,Zamfara,2013,1,0.0,7.0,7.0
80504,Bungudu,Bungudu,Zamfara,2020,3,2.0,8.0,10.0
80504,Bungudu,Bungudu,Zamfara,2021,1,31.0,0.0,31.0
80504,Bungudu,Bungudu,Zamfara,2021,6,4.0,0.0,4.0
80504,Bungudu,Bungudu,Zamfara,2021,7,16.0,0.0,16.0
80504,Bungudu,Bungudu,Zamfara,2021,8,0.0,1.0,1.0
80504,Bungudu,Bungudu,Zamfara,2021,9,1.0,0.0,1.0
80504,Bungudu,Bungudu,Zamfara,2022,2,0.0,13.0,13.0
80504,Bungudu,Bungudu,Zamfara,2022,3,0.0,18.0,18.0
80504,Bungudu,Bungudu,Zamfara,2022,5,0.0,4.0,4.0
80504,Bungudu,Bungudu,Zamfara,2022,8,6.0,0.0,6.0
80504,Bungudu,Bungudu,Zamfara,2023,6,0.0,6.0,6.0
80504,Bungudu,Bungudu,Zamfara,2023,7,4.0,0.0,4.0
80504,Bungudu,Bungudu,Zamfara,2023,8,1.0,3.0,4.0
80504,Bungudu,Bungudu,Zamfara,2023,9,5.0,4.0,9.0
80504,Bungudu,Bungudu,Zamfara,2023,11,14.0,0.0,14.0
80504,Bungudu,Bungudu,Zamfara,2024,3,50.0,11.0,61.0
80504,Bungudu,Bungudu,Zamfara,2024,7,0.0,4.0,4.0
80504,Bungudu,Bungudu,Zamfara,2024,8,0.0,3.0,3.0
80504,Bungudu,Bungudu,Zamfara,2025,4,0.0,2.0,2.0
80505,Furfuri Kwaikwai,Bungudu,Zamfara,2014,4,0.0,200.0,200.0
80505,Furfuri Kwaikwai,Bungudu,Zamfara,2020,3,3.0,0.0,3.0
80505,Furfuri Kwaikwai,Bungudu,Zamfara,2021,9,2.0,0.0,2.0
80505,Furfuri Kwaikwai,Bungudu,Zamfara,2022,5,0.0,13.0,13.0
80505,Furfuri Kwaikwai,Bungudu,Zamfara,2024,12,0.0,3.0,3.0
80505,Furfuri Kwaikwai,Bungudu,Zamfara,2025,7,0.0,6.0,6.0
80506,Gada Karakai,Bungudu,Zamfara,2014,9,0.0,2.0,2.0
80506,Gada Karakai,Bungudu,Zamfara,2018,7,0.0,2.0,2.0
80506,Gada Karakai,Bungudu,Zamfara,2020,3,1.0,0.0,1.0
80506,Gada Karakai,Bungudu,Zamfara,2020,5,0.0,3.0,3.0
80506,Gada Karakai,Bungudu,Zamfara,2021,12,27.0,6.0,33.0
80506,Gada Karakai,Bungudu,Zamfara,2022,1,0.0,7.0,7.0
80506,Gada Karakai,Bungudu,Zamfara,2023,11,23.0,0.0,23.0
80506,Gada Karakai,Bungudu,Zamfara,2024,5,0.0,5.0,5.0
80507,Kotorkoshi,Bungudu,Zamfara,2020,3,1.0,0.0,1.0
80507,Kotorkoshi,Bungudu,Zamfara,2022,11,1.0,0.0,1.0
80507,Kotorkoshi,Bungudu,Zamfara,2023,7,0.0,1.0,1.0
80507,Kotorkoshi,Bungudu,Zamfara,2023,8,0.0,20.0,20.0
80507,Kotorkoshi,Bungudu,Zamfara,2024,2,13.0,0.0,13.0
80507,Kotorkoshi,Bungudu,Zamfara,2024,6,0.0,2.0,2.0
80508,Nahuche,Bungudu,Zamfara,2020,9,0.0,1.0,1.0
80508,Nahuche,Bungudu,Zamfara,2024,1,6.0,7.0,13.0
80508,Nahuche,Bungudu,Zamfara,2024,2,0.0,4.0,4.0
80508,Nahuche,Bungudu,Zamfara,2024,8,0.0,1.0,1.0
80508,Nahuche,Bungudu,Zamfara,2025,7,0.0,2.0,2.0
80509,Samawa,Bungudu,Zamfara,2021,6,3.0,0.0,3.0
80511,Tofa,Bungudu,Zamfara,2014,11,0.0,50.0,50.0
80511,Tofa,Bungudu,Zamfara,2021,6,0.0,53.0,53.0
80511,Tofa,Bungudu,Zamfara,2022,5,0.0,7.0,7.0
80601,Bardoki,Gummi,Zamfara,2019,11,0.0,23.0,23.0
80601,Bardoki,Gummi,Zamfara,2022,7,0.0,3.0,3.0
80602,Birnin Magaji,Gummi,Zamfara,2022,11,0.0,18.0,18.0
80603,Birnin Tudu,Gummi,Zamfara,2015,1,0.0,34.0,34.0
80603,Birnin Tudu,Gummi,Zamfara,2022,6,0.0,3.0,3.0
80603,Birnin Tudu,Gummi,Zamfara,2022,8,0.0,3.0,3.0
80603,Birnin Tudu,Gummi,Zamfara,2022,10,0.0,2.0,2.0
80603,Birnin Tudu,Gummi,Zamfara,2024,8,0.0,3.0,3.0
80610,Rafi,Gummi,Zamfara,2020,1,0.0,14.0,14.0
80610,Rafi,Gummi,Zamfara,2021,7,0.0,3.0,3.0
80610,Rafi,Gummi,Zamfara,2021,10,5.0,0.0,5.0
80610,Rafi,Gummi,Zamfara,2022,4,0.0,20.0,20.0
80610,Rafi,Gummi,Zamfara,2022,7,0.0,20.0,20.0
80610,Rafi,Gummi,Zamfara,2022,11,8.0,0.0,8.0
80610,Rafi,Gummi,Zamfara,2023,8,0.0,5.0,5.0
80610,Rafi,Gummi,Zamfara,2024,7,0.0,2.0,2.0
80610,Rafi,Gummi,Zamfara,2025,2,0.0,2.0,2.0
80702,Mada,Gusau,Zamfara,2019,2,0.0,4.0,4.0
80702,Mada,Gusau,Zamfara,2021,5,10.0,0.0,10.0
80702,Mada,Gusau,Zamfara,2022,6,0.0,16.0,16.0
80702,Mada,Gusau,Zamfara,2024,3,0.0,1.0,1.0
80702,Mada,Gusau,Zamfara,2024,5,2.0,0.0,2.0
80702,Mada,Gusau,Zamfara,2024,10,1.0,0.0,1.0
80702,Mada,Gusau,Zamfara,2025,2,1.0,2.0,3.0
80702,Mada,Gusau,Zamfara,2025,3,10.0,0.0,10.0
80702,Mada,Gusau,Zamfara,2025,4,2.0,0.0,2.0
80704,Magami,Gusau,Zamfara,2019,2,0.0,12.0,12.0
80704,Magami,Gusau,Zamfara,2019,5,20.0,0.0,20.0
80704,Magami,Gusau,Zamfara,2021,3,8.0,0.0,8.0
80704,Magami,Gusau,Zamfara,2021,4,0.0,53.0,53.0
80704,Magami,Gusau,Zamfara,2021,5,5.0,0.0,5.0
80704,Magami,Gusau,Zamfara,2021,6,0.0,12.0,12.0
80704,Magami,Gusau,Zamfara,2021,7,3.0,1.0,4.0
80704,Magami,Gusau,Zamfara,2021,11,7.0,0.0,7.0
80704,Magami,Gusau,Zamfara,2022,2,0.0,1.0,1.0
80704,Magami,Gusau,Zamfara,2023,1,1.0,0.0,1.0
80704,Magami,Gusau,Zamfara,2023,7,5.0,0.0,5.0
80704,Magami,Gusau,Zamfara,2023,9,0.0,4.0,4.0
80704,Magami,Gusau,Zamfara,2024,2,3.0,0.0,3.0
80704,Magami,Gusau,Zamfara,2024,3,1.0,0.0,1.0
80704,Magami,Gusau,Zamfara,2024,4,4.0,0.0,4.0
80704,Magami,Gusau,Zamfara,2024,8,0.0,1.0,1.0
80704,Magami,Gusau,Zamfara,2025,2,4.0,0.0,4.0
80704,Magami,Gusau,Zamfara,2025,6,0.0,27.0,27.0
80705,Mayana,Gusau,Zamfara,2001,4,0.0,2.0,2.0
80705,Mayana,Gusau,Zamfara,2002,6,0.0,2.0,2.0
80705,Mayana,Gusau,Zamfara,2003,11,0.0,2.0,2.0
80705,Mayana,Gusau,Zamfara,2010,8,0.0,11.0,11.0
80705,Mayana,Gusau,Zamfara,2014,3,0.0,1.0,1.0
80705,Mayana,Gusau,Zamfara,2014,9,0.0,4.0,4.0
